gene_a	gene_b	weight	abs_weight	edge_type
TAGAP	CSF1R	0.743414	0.743414	positive
TAGAP	EVI2B	0.896141	0.896141	positive
TAGAP	FAM78A	0.782424	0.782424	positive
TAGAP	FERMT3	0.790739	0.790739	positive
TAGAP	FGD3	0.700449	0.700449	positive
TAGAP	FGL2	0.788951	0.788951	positive
TAGAP	FGR	0.731996	0.731996	positive
TAGAP	GAB3	0.743899	0.743899	positive
TAGAP	GIMAP5	0.774239	0.774239	positive
TAGAP	GIMAP6	0.783468	0.783468	positive
TAGAP	GMFG	0.747078	0.747078	positive
TAGAP	HCST	0.714167	0.714167	positive
TAGAP	HLA-DMB	0.744692	0.744692	positive
TAGAP	HLA-DPA1	0.714221	0.714221	positive
TAGAP	HLA-DPB1	0.712979	0.712979	positive
TAGAP	HLA-DRA	0.715016	0.715016	positive
TAGAP	IKZF1	0.891466	0.891466	positive
TAGAP	IL10RA	0.892098	0.892098	positive
TAGAP	IL21R	0.807918	0.807918	positive
TAGAP	IL2RG	0.756194	0.756194	positive
TAGAP	IRF8	0.857089	0.857089	positive
TAGAP	ITGAL	0.827874	0.827874	positive
TAGAP	ITGB7	0.747963	0.747963	positive
TAGAP	LAPTM5	0.787709	0.787709	positive
TAGAP	LCP1	0.759592	0.759592	positive
TAGAP	LCP2	0.854909	0.854909	positive
TAGAP	LPXN	0.828122	0.828122	positive
TAGAP	LSP1	0.739316	0.739316	positive
TAGAP	MPEG1	0.810893	0.810893	positive
TAGAP	NCF1	0.77647	0.77647	positive
TAGAP	NCF4	0.736101	0.736101	positive
TAGAP	NFAM1	0.751683	0.751683	positive
TAGAP	PARVG	0.737395	0.737395	positive
TAGAP	PIK3AP1	0.780078	0.780078	positive
TAGAP	PIK3R5	0.798815	0.798815	positive
TAGAP	PLEKHO2	0.756251	0.756251	positive
TAGAP	PTPN7	0.813342	0.813342	positive
TAGAP	PTPRC	0.911741	0.911741	positive
TAGAP	RAC2	0.710363	0.710363	positive
TAGAP	RCSD1	0.813725	0.813725	positive
TAGAP	SIGLEC10	0.726409	0.726409	positive
TAGAP	SLA	0.806736	0.806736	positive
TAGAP	SLAMF8	0.774933	0.774933	positive
TAGAP	SLCO2B1	0.731356	0.731356	positive
TAGAP	SPN	0.784277	0.784277	positive
TAGAP	STX11	0.741764	0.741764	positive
TAGAP	C16ORF54	0.769945	0.769945	positive
TAGAP	CCR6	0.701183	0.701183	positive
TAGAP	CCR7	0.738602	0.738602	positive
TAGAP	CD180	0.825629	0.825629	positive
TAGAP	CD28	0.829704	0.829704	positive
TAGAP	CD3D	0.711378	0.711378	positive
TAGAP	CD5	0.793645	0.793645	positive
TAGAP	CD6	0.760178	0.760178	positive
TAGAP	CD69	0.779514	0.779514	positive
TAGAP	CD80	0.757778	0.757778	positive
TAGAP	CR1	0.722513	0.722513	positive
TAGAP	CXCR6	0.764886	0.764886	positive
TAGAP	CYTIP	0.844563	0.844563	positive
TAGAP	DOCK10	0.717784	0.717784	positive
TAGAP	DOCK8	0.780798	0.780798	positive
TAGAP	GIMAP2	0.717615	0.717615	positive
TAGAP	ICOS	0.799281	0.799281	positive
TAGAP	IL2RB	0.736271	0.736271	positive
TAGAP	INPP5D	0.715869	0.715869	positive
TAGAP	IRF4	0.723482	0.723482	positive
TAGAP	ITGA4	0.730633	0.730633	positive
TAGAP	KBTBD8	0.753505	0.753505	positive
TAGAP	NLRC3	0.753213	0.753213	positive
TAGAP	P2RX7	0.747406	0.747406	positive
TAGAP	PIK3CG	0.829548	0.829548	positive
TAGAP	PLXNC1	0.70145	0.70145	positive
TAGAP	PRKCB	0.790823	0.790823	positive
TAGAP	PTGER4	0.742074	0.742074	positive
TAGAP	PTPN22	0.729323	0.729323	positive
TAGAP	RUNX3	0.713575	0.713575	positive
TAGAP	SAMHD1	0.708307	0.708307	positive
TAGAP	SAMSN1	0.788899	0.788899	positive
TAGAP	SELL	0.72964	0.72964	positive
TAGAP	SLAMF7	0.757434	0.757434	positive
TAGAP	SP140	0.759599	0.759599	positive
TAGAP	TIGIT	0.772905	0.772905	positive
TAGAP	TLR4	0.759151	0.759151	positive
TAGAP	TNFSF13B	0.764715	0.764715	positive
TAGAP	WIPF1	0.780183	0.780183	positive
MMP14	COL1A1	0.703535	0.703535	positive
MMP14	COL6A2	0.718623	0.718623	positive
USP20	RALGDS	0.756455	0.756455	positive
TCF19	ASF1B	0.741487	0.741487	positive
TCF19	DTL	0.702889	0.702889	positive
TCF19	FAM111B	0.797691	0.797691	positive
TCF19	MCM2	0.751623	0.751623	positive
TCF19	MCM6	0.706606	0.706606	positive
TCF19	STIL	0.724913	0.724913	positive
TCF19	WDR76	0.720786	0.720786	positive
TCF19	ZNF367	0.735918	0.735918	positive
TNFSF13B	ARHGEF6	0.737285	0.737285	positive
TNFSF13B	CD4	0.789314	0.789314	positive
TNFSF13B	AOAH	0.840542	0.840542	positive
TNFSF13B	BIN2	0.725917	0.725917	positive
TNFSF13B	CD2	0.72138	0.72138	positive
TNFSF13B	CD48	0.745291	0.745291	positive
TNFSF13B	CLEC4A	0.739525	0.739525	positive
TNFSF13B	CMKLR1	0.782301	0.782301	positive
TNFSF13B	CSF1R	0.76642	0.76642	positive
TNFSF13B	EVI2B	0.774259	0.774259	positive
TNFSF13B	FCGR1A	0.756096	0.756096	positive
TNFSF13B	FCGR3A	0.795195	0.795195	positive
TNFSF13B	FERMT3	0.702032	0.702032	positive
TNFSF13B	FGL2	0.825216	0.825216	positive
TNFSF13B	GIMAP5	0.746797	0.746797	positive
TNFSF13B	GIMAP6	0.75768	0.75768	positive
TNFSF13B	HCK	0.700735	0.700735	positive
TNFSF13B	HCST	0.73051	0.73051	positive
TNFSF13B	HLA-DMB	0.736986	0.736986	positive
TNFSF13B	HLA-DPA1	0.720873	0.720873	positive
TNFSF13B	HLA-DRA	0.723745	0.723745	positive
TNFSF13B	IKZF1	0.753386	0.753386	positive
TNFSF13B	IL10RA	0.764161	0.764161	positive
TNFSF13B	IL21R	0.718318	0.718318	positive
TNFSF13B	IRF8	0.7599	0.7599	positive
TNFSF13B	LAPTM5	0.807383	0.807383	positive
TNFSF13B	LCP1	0.7474	0.7474	positive
TNFSF13B	LCP2	0.837181	0.837181	positive
TNFSF13B	LPXN	0.730143	0.730143	positive
TNFSF13B	MPEG1	0.786869	0.786869	positive
TNFSF13B	NFAM1	0.706937	0.706937	positive
TNFSF13B	PIK3AP1	0.818728	0.818728	positive
TNFSF13B	PLEKHO2	0.756097	0.756097	positive
TNFSF13B	PTPRC	0.827808	0.827808	positive
TNFSF13B	PTPRO	0.700551	0.700551	positive
TNFSF13B	RCSD1	0.719538	0.719538	positive
TNFSF13B	SIGLEC10	0.748824	0.748824	positive
TNFSF13B	SLA	0.757127	0.757127	positive
TNFSF13B	SLAMF8	0.820711	0.820711	positive
TNFSF13B	SLCO2B1	0.725603	0.725603	positive
TNFSF13B	STX11	0.716183	0.716183	positive
TNFSF13B	TYROBP	0.706593	0.706593	positive
TNFSF13B	WIPF1	0.736127	0.736127	positive
TNFSF13B	CXCR6	0.704282	0.704282	positive
TNFSF13B	GBP5	0.719876	0.719876	positive
TNFSF13B	ICOS	0.718664	0.718664	positive
TNFSF13B	SLC1A3	0.720262	0.720262	positive
TNFSF13B	TLR4	0.784169	0.784169	positive
TNFSF13B	AP1S2	0.705604	0.705604	positive
TNFSF13B	CCR1	0.716296	0.716296	positive
TNFSF13B	CD28	0.720256	0.720256	positive
TNFSF13B	CD80	0.746767	0.746767	positive
TNFSF13B	GIMAP2	0.724177	0.724177	positive
TNFSF13B	SAMSN1	0.791372	0.791372	positive
TNFSF13B	SLC31A2	0.753422	0.753422	positive
TNFSF13B	APOBEC3G	0.721036	0.721036	positive
TNFSF13B	GBP1	0.732693	0.732693	positive
TNFSF13B	HSD11B1	0.707314	0.707314	positive
TNFSF13B	IL2RA	0.729876	0.729876	positive
TNFSF13B	P2RX7	0.734059	0.734059	positive
TNFSF13B	PIK3CG	0.738446	0.738446	positive
TNFSF13B	SAMHD1	0.747574	0.747574	positive
APOL6	APOL3	0.767739	0.767739	positive
APOL6	GBP1	0.730688	0.730688	positive
APOL6	STAT1	0.707166	0.707166	positive
HDGFL2	CSNK1G2	0.771569	0.771569	positive
HDGFL2	FZR1	0.770849	0.770849	positive
HDGFL2	PPAN	0.743171	0.743171	positive
HDGFL2	DAPK3	0.76358	0.76358	positive
HDGFL2	NCLN	0.701204	0.701204	positive
CCL4	AOAH	0.707243	0.707243	positive
CCL4	CD2	0.719952	0.719952	positive
CCL4	FCGR1A	0.725229	0.725229	positive
CCL4	FCGR3A	0.711732	0.711732	positive
CCL4	GIMAP5	0.72019	0.72019	positive
CCL4	HCST	0.713715	0.713715	positive
CCL4	IL21R	0.702846	0.702846	positive
CCL4	LCP2	0.757163	0.757163	positive
CCL4	NCF1	0.706982	0.706982	positive
CCL4	PTPN7	0.735679	0.735679	positive
CCL4	SIGLEC10	0.701267	0.701267	positive
CCL4	SLAMF8	0.770208	0.770208	positive
CCL4	CXCR6	0.775099	0.775099	positive
CCL4	GBP5	0.82876	0.82876	positive
CCL4	ICOS	0.710625	0.710625	positive
CCL4	IL2RB	0.735656	0.735656	positive
CCL4	TIGIT	0.730676	0.730676	positive
CCL4	CXCL9	0.752082	0.752082	positive
CCL4	GBP1	0.806708	0.806708	positive
DTL	ASF1B	0.79399	0.79399	positive
DTL	ATAD2	0.728466	0.728466	positive
DTL	AURKA	0.733949	0.733949	positive
DTL	BIRC5	0.750965	0.750965	positive
DTL	BLM	0.746342	0.746342	positive
DTL	CCNB1	0.754574	0.754574	positive
DTL	CDC45	0.784784	0.784784	positive
DTL	CDK1	0.792242	0.792242	positive
DTL	CDT1	0.774437	0.774437	positive
DTL	CENPK	0.729202	0.729202	positive
DTL	ATAD5	0.707023	0.707023	positive
DTL	CDC7	0.738149	0.738149	positive
DTL	CHAF1A	0.708551	0.708551	positive
DTL	E2F2	0.737124	0.737124	positive
DTL	EME1	0.734663	0.734663	positive
DTL	FAM111B	0.790992	0.790992	positive
DTL	FANCI	0.805733	0.805733	positive
DTL	FEN1	0.784359	0.784359	positive
DTL	GINS1	0.742041	0.742041	positive
DTL	HMMR	0.76848	0.76848	positive
DTL	IQGAP3	0.78647	0.78647	positive
DTL	KIF18A	0.738901	0.738901	positive
DTL	KPNA2	0.774144	0.774144	positive
DTL	MCM2	0.772572	0.772572	positive
DTL	MCM4	0.766178	0.766178	positive
DTL	MCM6	0.824443	0.824443	positive
DTL	MYBL2	0.788282	0.788282	positive
DTL	NCAPG2	0.754144	0.754144	positive
DTL	PBK	0.727653	0.727653	positive
DTL	PKMYT1	0.737581	0.737581	positive
DTL	RAD51AP1	0.749323	0.749323	positive
DTL	SHCBP1	0.812959	0.812959	positive
DTL	SMC2	0.708819	0.708819	positive
DTL	SPAG5	0.8029	0.8029	positive
DTL	STIL	0.794377	0.794377	positive
DTL	TIMELESS	0.701297	0.701297	positive
DTL	TRIP13	0.71781	0.71781	positive
DTL	TYMS	0.77694	0.77694	positive
DTL	UBE2T	0.752065	0.752065	positive
DTL	WDR76	0.789934	0.789934	positive
DTL	XRCC2	0.754101	0.754101	positive
DTL	ZNF367	0.772703	0.772703	positive
DOCK8	FLI1	0.740287	0.740287	positive
DOCK8	ZEB2	0.742106	0.742106	positive
DOCK8	ARHGEF6	0.807141	0.807141	positive
DOCK8	CD4	0.796482	0.796482	positive
DOCK8	IL16	0.77541	0.77541	positive
DOCK8	RASSF2	0.72801	0.72801	positive
DOCK8	AOAH	0.724007	0.724007	positive
DOCK8	APBB1IP	0.739351	0.739351	positive
DOCK8	ARHGAP25	0.785571	0.785571	positive
DOCK8	ARHGAP30	0.837944	0.837944	positive
DOCK8	BIN2	0.800304	0.800304	positive
DOCK8	CMKLR1	0.744469	0.744469	positive
DOCK8	CSF1R	0.748359	0.748359	positive
DOCK8	EVI2B	0.794626	0.794626	positive
DOCK8	FAM78A	0.780584	0.780584	positive
DOCK8	FERMT3	0.716169	0.716169	positive
DOCK8	FGL2	0.728487	0.728487	positive
DOCK8	FGR	0.701415	0.701415	positive
DOCK8	GAB3	0.761001	0.761001	positive
DOCK8	GIMAP6	0.713098	0.713098	positive
DOCK8	HLA-DPA1	0.705925	0.705925	positive
DOCK8	IKZF1	0.834684	0.834684	positive
DOCK8	IL10RA	0.788577	0.788577	positive
DOCK8	IL21R	0.712246	0.712246	positive
DOCK8	IRF8	0.780525	0.780525	positive
DOCK8	ITGAL	0.802106	0.802106	positive
DOCK8	LAPTM5	0.714695	0.714695	positive
DOCK8	LCP1	0.739183	0.739183	positive
DOCK8	LCP2	0.780128	0.780128	positive
DOCK8	LPXN	0.784045	0.784045	positive
DOCK8	MPEG1	0.790956	0.790956	positive
DOCK8	NFAM1	0.736505	0.736505	positive
DOCK8	PIK3AP1	0.739087	0.739087	positive
DOCK8	PIK3R5	0.764493	0.764493	positive
DOCK8	PIK3R6	0.721442	0.721442	positive
DOCK8	PLEKHO2	0.70105	0.70105	positive
DOCK8	PTPN7	0.702124	0.702124	positive
DOCK8	PTPRC	0.828208	0.828208	positive
DOCK8	RCSD1	0.747712	0.747712	positive
DOCK8	SLA	0.709699	0.709699	positive
DOCK8	SLAMF8	0.710188	0.710188	positive
DOCK8	SLCO2B1	0.738845	0.738845	positive
DOCK8	SPN	0.831653	0.831653	positive
DOCK8	WIPF1	0.713297	0.713297	positive
DOCK8	PRKCB	0.750825	0.750825	positive
DOCK8	PTGER4	0.700422	0.700422	positive
DOCK8	NLRC3	0.708307	0.708307	positive
DOCK8	STK10	0.700872	0.700872	positive
DOCK8	CD180	0.71588	0.71588	positive
DOCK8	CD28	0.749346	0.749346	positive
DOCK8	ITGAM	0.723879	0.723879	positive
DOCK8	PTPN22	0.700256	0.700256	positive
DOCK8	CR1	0.706408	0.706408	positive
DOCK8	DOCK10	0.756793	0.756793	positive
DOCK8	INPP5D	0.714487	0.714487	positive
DOCK8	P2RX7	0.746711	0.746711	positive
DOCK8	PIK3CG	0.747308	0.747308	positive
HSF4	CCNL2	0.772318	0.772318	positive
HSF4	RHOT2	0.728815	0.728815	positive
HSF4	CDK5RAP3	0.7914	0.7914	positive
HSF4	GUSBP11	0.718711	0.718711	positive
HSF4	MAPK8IP3	0.739229	0.739229	positive
HSF4	PDXDC2P-NPIPB14P	0.794285	0.794285	positive
TIMP2	AEBP1	0.712499	0.712499	positive
FANCD2	ATAD2	0.700917	0.700917	positive
FANCD2	CENPK	0.718854	0.718854	positive
FANCD2	FANCI	0.762187	0.762187	positive
FANCD2	SPAG5	0.719024	0.719024	positive
FANCD2	XRCC2	0.705517	0.705517	positive
FANCD2	ATAD5	0.746085	0.746085	positive
FANCD2	KNTC1	0.750195	0.750195	positive
FANCD2	TRAIP	0.728031	0.728031	positive
APOL3	ARHGEF6	0.732684	0.732684	positive
APOL3	CD4	0.703732	0.703732	positive
APOL3	IL16	0.702177	0.702177	positive
APOL3	ABI3	0.70458	0.70458	positive
APOL3	AOAH	0.728436	0.728436	positive
APOL3	APOBEC3G	0.707394	0.707394	positive
APOL3	ARHGAP25	0.762241	0.762241	positive
APOL3	ARHGAP30	0.769316	0.769316	positive
APOL3	BIN2	0.728761	0.728761	positive
APOL3	CD2	0.778189	0.778189	positive
APOL3	CD3D	0.702261	0.702261	positive
APOL3	CD5	0.741019	0.741019	positive
APOL3	CD6	0.767369	0.767369	positive
APOL3	CMKLR1	0.733293	0.733293	positive
APOL3	CXCR6	0.725145	0.725145	positive
APOL3	EVI2B	0.708475	0.708475	positive
APOL3	FAM78A	0.753523	0.753523	positive
APOL3	FERMT3	0.706132	0.706132	positive
APOL3	GBP1	0.751151	0.751151	positive
APOL3	GBP5	0.732917	0.732917	positive
APOL3	GIMAP5	0.772809	0.772809	positive
APOL3	GIMAP6	0.716963	0.716963	positive
APOL3	HLA-E	0.710594	0.710594	positive
APOL3	ICOS	0.725471	0.725471	positive
APOL3	IKZF1	0.772765	0.772765	positive
APOL3	IL10RA	0.736606	0.736606	positive
APOL3	IL18BP	0.708814	0.708814	positive
APOL3	IL21R	0.755188	0.755188	positive
APOL3	IL2RB	0.764589	0.764589	positive
APOL3	IL2RG	0.749443	0.749443	positive
APOL3	IRF8	0.709391	0.709391	positive
APOL3	ITGAL	0.803817	0.803817	positive
APOL3	LCP2	0.765519	0.765519	positive
APOL3	LPXN	0.744678	0.744678	positive
APOL3	NLRC3	0.760764	0.760764	positive
APOL3	PTPN7	0.76644	0.76644	positive
APOL3	PTPRC	0.756206	0.756206	positive
APOL3	SLAMF8	0.724277	0.724277	positive
APOL3	SLC15A3	0.723042	0.723042	positive
APOL3	SPN	0.723716	0.723716	positive
APOL3	STK10	0.72897	0.72897	positive
APOL3	TIGIT	0.749766	0.749766	positive
ARHGAP25	ABI3BP	0.709762	0.709762	positive
ARHGAP25	FLI1	0.829804	0.829804	positive
ARHGAP25	ZEB2	0.748554	0.748554	positive
ARHGAP25	ARHGEF6	0.819226	0.819226	positive
ARHGAP25	CD4	0.819629	0.819629	positive
ARHGAP25	IL16	0.867379	0.867379	positive
ARHGAP25	RASSF2	0.76113	0.76113	positive
ARHGAP25	ABI3	0.785259	0.785259	positive
ARHGAP25	AGAP2	0.73409	0.73409	positive
ARHGAP25	AOAH	0.78363	0.78363	positive
ARHGAP25	APBB1IP	0.74587	0.74587	positive
ARHGAP25	ARHGAP30	0.874221	0.874221	positive
ARHGAP25	BIN2	0.827378	0.827378	positive
ARHGAP25	C16ORF54	0.725849	0.725849	positive
ARHGAP25	CCR7	0.744626	0.744626	positive
ARHGAP25	CD180	0.752045	0.752045	positive
ARHGAP25	CD2	0.78693	0.78693	positive
ARHGAP25	CD28	0.763232	0.763232	positive
ARHGAP25	CD48	0.763471	0.763471	positive
ARHGAP25	CD5	0.790965	0.790965	positive
ARHGAP25	CD52	0.72521	0.72521	positive
ARHGAP25	CD6	0.77498	0.77498	positive
ARHGAP25	CMKLR1	0.785723	0.785723	positive
ARHGAP25	CORO1A	0.72879	0.72879	positive
ARHGAP25	CR1	0.715513	0.715513	positive
ARHGAP25	CXCR6	0.706141	0.706141	positive
ARHGAP25	CYTIP	0.738399	0.738399	positive
ARHGAP25	EVI2B	0.847776	0.847776	positive
ARHGAP25	FAM78A	0.846269	0.846269	positive
ARHGAP25	FERMT3	0.771794	0.771794	positive
ARHGAP25	FGD3	0.732536	0.732536	positive
ARHGAP25	FGL2	0.731156	0.731156	positive
ARHGAP25	FGR	0.744772	0.744772	positive
ARHGAP25	FMNL3	0.717173	0.717173	positive
ARHGAP25	GAB3	0.78604	0.78604	positive
ARHGAP25	GGTA1	0.709985	0.709985	positive
ARHGAP25	GIMAP5	0.834901	0.834901	positive
ARHGAP25	GIMAP6	0.827982	0.827982	positive
ARHGAP25	GMFG	0.741861	0.741861	positive
ARHGAP25	HCST	0.720261	0.720261	positive
ARHGAP25	HVCN1	0.756235	0.756235	positive
ARHGAP25	ICOS	0.72571	0.72571	positive
ARHGAP25	IKZF1	0.882322	0.882322	positive
ARHGAP25	IL10RA	0.840238	0.840238	positive
ARHGAP25	IL21R	0.766605	0.766605	positive
ARHGAP25	IL2RB	0.713713	0.713713	positive
ARHGAP25	IL2RG	0.766316	0.766316	positive
ARHGAP25	INPP5D	0.72858	0.72858	positive
ARHGAP25	IRF8	0.839195	0.839195	positive
ARHGAP25	ITGAL	0.870911	0.870911	positive
ARHGAP25	ITGAX	0.707735	0.707735	positive
ARHGAP25	LAPTM5	0.736866	0.736866	positive
ARHGAP25	LCP1	0.768963	0.768963	positive
ARHGAP25	LCP2	0.812648	0.812648	positive
ARHGAP25	LPXN	0.845251	0.845251	positive
ARHGAP25	MPEG1	0.800004	0.800004	positive
ARHGAP25	NCF1	0.757196	0.757196	positive
ARHGAP25	NFAM1	0.748185	0.748185	positive
ARHGAP25	NLRC3	0.812857	0.812857	positive
ARHGAP25	PARVG	0.75646	0.75646	positive
ARHGAP25	PIK3AP1	0.713666	0.713666	positive
ARHGAP25	PIK3CD	0.707373	0.707373	positive
ARHGAP25	PIK3CG	0.738905	0.738905	positive
ARHGAP25	PIK3R5	0.79215	0.79215	positive
ARHGAP25	PIK3R6	0.720225	0.720225	positive
ARHGAP25	PLEKHO2	0.76884	0.76884	positive
ARHGAP25	PRKCB	0.830513	0.830513	positive
ARHGAP25	PTGDS	0.701675	0.701675	positive
ARHGAP25	PTGER4	0.733639	0.733639	positive
ARHGAP25	PTPN7	0.797156	0.797156	positive
ARHGAP25	PTPRC	0.857628	0.857628	positive
ARHGAP25	RASGRP2	0.725749	0.725749	positive
ARHGAP25	RCSD1	0.844331	0.844331	positive
ARHGAP25	RUNX3	0.740996	0.740996	positive
ARHGAP25	SLA	0.739667	0.739667	positive
ARHGAP25	SLAMF8	0.743083	0.743083	positive
ARHGAP25	SLCO2B1	0.703748	0.703748	positive
ARHGAP25	SP140	0.764417	0.764417	positive
ARHGAP25	SPN	0.815173	0.815173	positive
ARHGAP25	STK10	0.722829	0.722829	positive
ARHGAP25	STX11	0.73588	0.73588	positive
ARHGAP25	TIGIT	0.750213	0.750213	positive
ARHGAP25	TLR4	0.719014	0.719014	positive
ARHGAP25	WIPF1	0.767982	0.767982	positive
ITGA11	AEBP1	0.827164	0.827164	positive
ITGA11	BGN	0.782	0.782	positive
ITGA11	COL5A2	0.845252	0.845252	positive
ITGA11	FNDC1	0.780499	0.780499	positive
ITGA11	ISLR	0.787614	0.787614	positive
ITGA11	ADAMTS2	0.73997	0.73997	positive
ITGA11	COL12A1	0.806076	0.806076	positive
ITGA11	COL15A1	0.708537	0.708537	positive
ITGA11	COL1A1	0.7984	0.7984	positive
ITGA11	COL6A3	0.755857	0.755857	positive
ITGA11	LRRC15	0.813851	0.813851	positive
ITGA11	MXRA5	0.785796	0.785796	positive
ITGA11	POSTN	0.719383	0.719383	positive
ITGA11	SFRP4	0.748821	0.748821	positive
ITGA11	SPARC	0.778828	0.778828	positive
ITGA11	SULF1	0.800204	0.800204	positive
ITGA11	THBS2	0.897774	0.897774	positive
ITGA11	VCAN	0.748039	0.748039	positive
SIGLEC1	CD4	0.766787	0.766787	positive
SIGLEC1	ABI3	0.700374	0.700374	positive
SIGLEC1	AOAH	0.710872	0.710872	positive
SIGLEC1	ARHGAP30	0.776278	0.776278	positive
SIGLEC1	BIN2	0.713637	0.713637	positive
SIGLEC1	CMKLR1	0.780567	0.780567	positive
SIGLEC1	CSF1R	0.767489	0.767489	positive
SIGLEC1	FAM78A	0.725329	0.725329	positive
SIGLEC1	FCGR1A	0.717543	0.717543	positive
SIGLEC1	FCGR3A	0.744031	0.744031	positive
SIGLEC1	FERMT3	0.733728	0.733728	positive
SIGLEC1	FGR	0.776363	0.776363	positive
SIGLEC1	IFI30	0.717629	0.717629	positive
SIGLEC1	IL10RA	0.732168	0.732168	positive
SIGLEC1	ITGAL	0.716818	0.716818	positive
SIGLEC1	ITGAX	0.770989	0.770989	positive
SIGLEC1	LAPTM5	0.741055	0.741055	positive
SIGLEC1	LCP2	0.721846	0.721846	positive
SIGLEC1	LPXN	0.724378	0.724378	positive
SIGLEC1	MPEG1	0.770125	0.770125	positive
SIGLEC1	NFAM1	0.792459	0.792459	positive
SIGLEC1	PARVG	0.718715	0.718715	positive
SIGLEC1	PIK3AP1	0.714328	0.714328	positive
SIGLEC1	PIK3R5	0.784974	0.784974	positive
SIGLEC1	PIK3R6	0.724635	0.724635	positive
SIGLEC1	PLEKHO2	0.743094	0.743094	positive
SIGLEC1	PRAM1	0.727468	0.727468	positive
SIGLEC1	PTPRO	0.73498	0.73498	positive
SIGLEC1	C5AR1	0.71177	0.71177	positive
SIGLEC1	CCR1	0.724554	0.724554	positive
SIGLEC1	CD68	0.743051	0.743051	positive
SIGLEC1	CD80	0.729859	0.729859	positive
SIGLEC1	ITGAM	0.768799	0.768799	positive
SIGLEC1	LILRA6	0.781592	0.781592	positive
SIGLEC1	LILRB3	0.733861	0.733861	positive
SIGLEC1	MS4A7	0.776257	0.776257	positive
SIGLEC1	NCF2	0.700373	0.700373	positive
SIGLEC1	P2RX7	0.729574	0.729574	positive
SIGLEC1	SAMHD1	0.734722	0.734722	positive
SIGLEC1	SIRPA	0.729219	0.729219	positive
SIGLEC1	SLAMF8	0.739481	0.739481	positive
SIGLEC1	SLC15A3	0.807733	0.807733	positive
SIGLEC1	SLC37A2	0.746357	0.746357	positive
SIGLEC1	SLCO2B1	0.792186	0.792186	positive
SIGLEC1	SPN	0.729453	0.729453	positive
SIGLEC1	STX11	0.736645	0.736645	positive
SIGLEC1	TYROBP	0.70785	0.70785	positive
CENPK	RFC4	0.759923	0.759923	positive
CENPK	ASF1B	0.772028	0.772028	positive
CENPK	BIRC5	0.731188	0.731188	positive
CENPK	CCNB1	0.818484	0.818484	positive
CENPK	CDC45	0.756369	0.756369	positive
CENPK	CDK1	0.804696	0.804696	positive
CENPK	DBF4	0.736509	0.736509	positive
CENPK	FAM111B	0.717907	0.717907	positive
CENPK	FANCI	0.73347	0.73347	positive
CENPK	FBXO5	0.702881	0.702881	positive
CENPK	FEN1	0.703102	0.703102	positive
CENPK	GINS1	0.749509	0.749509	positive
CENPK	GINS2	0.716401	0.716401	positive
CENPK	HMMR	0.76494	0.76494	positive
CENPK	KIF18A	0.730455	0.730455	positive
CENPK	KPNA2	0.705145	0.705145	positive
CENPK	MCM2	0.704294	0.704294	positive
CENPK	MCM6	0.767621	0.767621	positive
CENPK	MND1	0.711863	0.711863	positive
CENPK	MYBL2	0.700841	0.700841	positive
CENPK	POC1A	0.704365	0.704365	positive
CENPK	RAD51AP1	0.785973	0.785973	positive
CENPK	SHCBP1	0.711421	0.711421	positive
CENPK	STIL	0.735505	0.735505	positive
CENPK	TYMS	0.754835	0.754835	positive
CENPK	WDR76	0.74273	0.74273	positive
P2RX7	ZEB2	0.767633	0.767633	positive
P2RX7	ARHGEF6	0.793424	0.793424	positive
P2RX7	CD4	0.809622	0.809622	positive
P2RX7	AOAH	0.769	0.769	positive
P2RX7	ARHGAP30	0.775133	0.775133	positive
P2RX7	BIN2	0.742603	0.742603	positive
P2RX7	CMKLR1	0.779662	0.779662	positive
P2RX7	CSF1R	0.801688	0.801688	positive
P2RX7	EVI2B	0.749567	0.749567	positive
P2RX7	FCGR3A	0.73598	0.73598	positive
P2RX7	FERMT3	0.720193	0.720193	positive
P2RX7	FGL2	0.752705	0.752705	positive
P2RX7	FGR	0.711034	0.711034	positive
P2RX7	HCK	0.72675	0.72675	positive
P2RX7	HLA-DMB	0.723231	0.723231	positive
P2RX7	HLA-DPA1	0.73296	0.73296	positive
P2RX7	IKZF1	0.746919	0.746919	positive
P2RX7	IL10RA	0.760908	0.760908	positive
P2RX7	IRF8	0.737761	0.737761	positive
P2RX7	ITGAL	0.723641	0.723641	positive
P2RX7	LAPTM5	0.752119	0.752119	positive
P2RX7	LCP1	0.777442	0.777442	positive
P2RX7	LCP2	0.781875	0.781875	positive
P2RX7	LPXN	0.719106	0.719106	positive
P2RX7	MPEG1	0.784144	0.784144	positive
P2RX7	NFAM1	0.787339	0.787339	positive
P2RX7	PIK3AP1	0.794976	0.794976	positive
P2RX7	PIK3R5	0.752435	0.752435	positive
P2RX7	PLEKHO2	0.760862	0.760862	positive
P2RX7	PTPRC	0.796352	0.796352	positive
P2RX7	PTPRO	0.791221	0.791221	positive
P2RX7	SIRPA	0.758395	0.758395	positive
P2RX7	SLA	0.711084	0.711084	positive
P2RX7	SLAMF8	0.772043	0.772043	positive
P2RX7	SLC15A3	0.708156	0.708156	positive
P2RX7	SLCO2B1	0.805052	0.805052	positive
P2RX7	SPN	0.765038	0.765038	positive
P2RX7	PTGER4	0.707234	0.707234	positive
P2RX7	MS4A7	0.715409	0.715409	positive
